x-axis,1,2
second,Volt,Volt
-178.5000E-03,+884.4221E-03,-6.6206031E+00
-178.2500E-03,+884.4221E-03,-6.6331659E+00
-178.0000E-03,+884.4221E-03,-6.6457287E+00
-177.7500E-03,+924.6231E-03,-6.7211056E+00
-177.5000E-03,+924.6231E-03,-6.7336684E+00
-177.2500E-03,+924.6231E-03,-6.7462312E+00
-177.0000E-03,+924.6231E-03,-6.9221106E+00
-176.7500E-03,+964.8241E-03,-6.9221106E+00
-176.5000E-03,+929.6482E-03,-6.9346734E+00
-176.2500E-03,+964.8241E-03,-6.9346734E+00
-176.0000E-03,+1.0000000E+00,-7.0477387E+00
-175.7500E-03,+964.8241E-03,-7.0226131E+00
-175.5000E-03,+969.8492E-03,-6.9346734E+00
-175.2500E-03,+924.6231E-03,-6.9221106E+00
-175.0000E-03,+924.6231E-03,-6.8341709E+00
-174.7500E-03,+884.4221E-03,-6.8216081E+00
-174.5000E-03,+924.6231E-03,-6.6457287E+00
-174.2500E-03,+889.4472E-03,-6.6457287E+00
-174.0000E-03,+884.4221E-03,-6.6331659E+00
-173.7500E-03,+914.5729E-03,-6.6457287E+00
-173.5000E-03,+884.4221E-03,-6.6206031E+00
-173.2500E-03,+884.4221E-03,-6.5452262E+00
-173.0000E-03,+849.2462E-03,-6.5326634E+00
-172.7500E-03,+844.2211E-03,-6.5201006E+00
-172.5000E-03,+844.2211E-03,-6.4321609E+00
-172.2500E-03,+839.1960E-03,-6.4321609E+00
-172.0000E-03,+804.0201E-03,-6.3316583E+00
-171.7500E-03,+798.9950E-03,-6.2185930E+00
-171.5000E-03,+768.8442E-03,-6.2437186E+00
-171.2500E-03,+798.9950E-03,-6.2311558E+00
-171.0000E-03,+763.8191E-03,-6.1432161E+00
-170.7500E-03,+763.8191E-03,-6.1180905E+00
-170.5000E-03,+728.6432E-03,-5.9422111E+00
-170.2500E-03,+763.8191E-03,-6.1180905E+00
-170.0000E-03,+723.6181E-03,-5.8417086E+00
-169.7500E-03,+723.6181E-03,-5.9170855E+00
-169.5000E-03,+688.4422E-03,-5.9170855E+00
-169.2500E-03,+723.6181E-03,-5.8417086E+00
-169.0000E-03,+683.4171E-03,-5.8165830E+00
-168.7500E-03,+718.5930E-03,-5.8165830E+00
-168.5000E-03,+683.4171E-03,-5.6281407E+00
-168.2500E-03,+643.2161E-03,-5.6407036E+00
-168.0000E-03,+643.2161E-03,-5.6281407E+00
-167.7500E-03,+643.2161E-03,-5.5402010E+00
-167.5000E-03,+638.1909E-03,-5.5276382E+00
-167.2500E-03,+608.0402E-03,-5.5276382E+00
-167.0000E-03,+597.9899E-03,-5.4271357E+00
-166.7500E-03,+567.8392E-03,-5.4271357E+00
-166.5000E-03,+603.0151E-03,-5.4145729E+00
-166.2500E-03,+603.0151E-03,-5.3391960E+00
-166.0000E-03,+597.9899E-03,-5.2386935E+00
-165.7500E-03,+522.6131E-03,-5.3266332E+00
-165.5000E-03,+562.8141E-03,-5.2261307E+00
-165.2500E-03,+562.8141E-03,-5.2261307E+00
-165.0000E-03,+522.6131E-03,-5.0125629E+00
-164.7500E-03,+522.6131E-03,-5.0251257E+00
